source,title,app_id,developer,genre,content_rating,score,ratings,installs,price,url,app_type,web_accessible,web_url,login_required,login_methods,age_verification_required,age_verification_method,subscription_required_for_long_chat,all_features_available_without_subscription,subscription_features,subscription_cost,languages_supported
Google Play,Hangjam: AI Chat and Roleplay,ai.hangjam.app,Hangjam,Books & Reference,Teen,3.77,2924,"50,000+",Free,https://play.google.com/store/apps/details?id=ai.hangjam.app&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Enhanced memory,$9.99-$19.99/month USD,EN
Google Play,Rubii: AI Character Chat,ai.rubii.www,Rubii AI,Entertainment,Teen,3.71,2068,"100,000+",Free,https://play.google.com/store/apps/details?id=ai.rubii.www&hl=en&gl=us,companion,True,https://rubii.ai,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Voice features,$2.49-$49.99/month USD,EN
Google Play,Grok - AI Chat & Video,ai.x.grok,xAI,Productivity,Teen,4.8672104,3017832,"100,000,000+",Free,https://play.google.com/store/apps/details?id=ai.x.grok&hl=en&gl=us,general_purpose,True,https://grok.com,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Voice features,$9.99-$299.99/month USD,EN
Google Play,Love and Deepspace,com.papegames.lysk.en,InFold Pte. Ltd.,Simulation,Teen,4.4972587,162627,"10,000,000+",Free,https://play.google.com/store/apps/details?id=com.papegames.lysk.en&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Voice features,$0.49-$99.99/month USD,EN
Google Play,MyChar: Chat with AI Friends,co.aiCompanion.android,Riser Yazılım,Entertainment,Mature 17+,4.1267605,2117,"50,000+",Free,https://play.google.com/store/apps/details?id=co.aiCompanion.android&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Voice features,$2.99-$49.99/month USD,EN
Google Play,AI Boyfriend: Comforting Chat,com.choi.aiboyfriend,dev saintrick,Entertainment,Everyone,0,0,500+,Free,https://play.google.com/store/apps/details?id=com.choi.aiboyfriend&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,True,,,EN
Google Play,AI Character Chat,com.cocorotech.oshi_talk,Saki Tsuji,Entertainment,Everyone,4.16129,1566,"50,000+",Free,https://play.google.com/store/apps/details?id=com.cocorotech.oshi_talk&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,"Voice features, Enhanced memory",$3.49-$10.99/month USD,EN
Google Play,Feelin AI,com.hanabi_ai.feelin,Hanabi AI Inc.,Entertainment,Teen,2.65,669,"100,000+",Free,https://play.google.com/store/apps/details?id=com.hanabi_ai.feelin&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,"Ad-free experience, Voice features, Enhanced memory",$0.99-$299.99/month USD,EN
Google Play,SimSimi,com.ismaker.android.simsimi,SimSimi Inc.,Entertainment,Mature 17+,4.2985225,4166165,"100,000,000+",Free,https://play.google.com/store/apps/details?id=com.ismaker.android.simsimi&hl=en&gl=us,companion,True,http://blog.simsimi.com/2012/02/simsimi-user-faq.html,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Voice features,$0.49-$339.99/month USD,EN
Google Play,AI Chat - Your AI Friend,com.ai.chat.artificial.intelligence.aichat,Aiway LLP,Tools,Everyone,4.21,20564,"1,000,000+",Free,https://play.google.com/store/apps/details?id=com.ai.chat.artificial.intelligence.aichat&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,Premium features,$6.99-$69.99/month USD,EN
Google Play,AmoreAI - AI Dating Coach,tech.asoasis.amore_ai,ASOasis Tech,Lifestyle,Everyone,,,100+,Free,https://play.google.com/store/apps/details?id=tech.asoasis.amore_ai&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,Premium features,$6.99-$49.99/month USD,EN
Google Play,SoulSync,live.moreshort.app.jp,SeaArt,Entertainment,Mature 17+,3.4950495,3294,"500,000+",Free,https://play.google.com/store/apps/details?id=live.moreshort.app.jp&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$0.49-$199.99/month USD,EN
Google Play,Emochi: Chat With Character,com.flow.mobile,FlowGPT,Entertainment,Mature 17+,4.532324,578996,"10,000,000+",Free,https://play.google.com/store/apps/details?id=com.flow.mobile&hl=en&gl=us,companion,True,https://emochi.com/,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$0.99-$999.99/month USD,EN
Google Play,MiraiMind -- Real Otaku Energy,com.immomo.miraimind,"HELLO GROUP JAPAN CO., LTD.",Entertainment,Adults only 18+,3.2079208,19757,"1,000,000+",Free,https://play.google.com/store/apps/details?id=com.immomo.miraimind&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,"Voice features, Mature content, Enhanced memory",$0.49-$489.99/month USD,EN
Google Play,Lovey: AI Girl Character Chat,com.fjsh.harem,fjsh,Entertainment,Teen,0,0,"1,000+",Free,https://play.google.com/store/apps/details?id=com.fjsh.harem&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,"Premium characters, Voice features",$1.99/month USD,EN
Google Play,Cycle: AI Chat & AI Friends,com.cycleai.android,Beefun Pte. Ltd.,Entertainment,Mature 17+,4.644372,12417,"1,000,000+",Free,https://play.google.com/store/apps/details?id=com.cycleai.android&hl=en&gl=us,companion,True,https://cycleai.ai,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$0.99-$99.99/month USD,EN
Google Play,Chatie AI: AI Chat & Companion,top.loverai.android.pro,AG Team,Entertainment,Mature 17+,3.5841584,1331,"100,000+",Free,https://play.google.com/store/apps/details?id=top.loverai.android.pro&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,"Voice features, Enhanced memory",$0.99-$99.99/month USD,EN
Google Play,Mystic Messenger,com.Cheritz.MysticMessenger,"Cheritz Co., Ltd",Simulation,Teen,4.6116343,446688,"5,000,000+",Free,https://play.google.com/store/apps/details?id=com.Cheritz.MysticMessenger&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Voice features,$0.99-$45.99/month USD,EN
Google Play,Chara AI: Role Play Ai Friend,chat.ai.chatbot.aichat,Firehawk,Entertainment,Everyone,3.71,611,"100,000+",Free,https://play.google.com/store/apps/details?id=chat.ai.chatbot.aichat&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,Premium features,$0.49-$109.99/month USD,EN
Google Play,Borli - Character AI Chat,com.borli.app,Byteu,Entertainment,Mature 17+,3.56,300,"10,000+",Free,https://play.google.com/store/apps/details?id=com.borli.app&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Enhanced memory,$4.99-$49.99/month USD,EN
Google Play,Persona.AI: your AI soulmate,com.aipersona.camera,AI Persona,Entertainment,Mature 17+,3.908046,5690,"1,000,000+",Free,https://play.google.com/store/apps/details?id=com.aipersona.camera&hl=en&gl=us,companion,True,https://aipersona.cloud/terms.html,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Voice features,$0.49-$99.99/month USD,EN
Google Play,Situation Boyfriend -Voice App,jp.sugarapps.situationkareshi,株式会社 Creative Freaks,Entertainment,Teen,4.428571,21992,"500,000+",Free,https://play.google.com/store/apps/details?id=jp.sugarapps.situationkareshi&hl=en&gl=us,companion,True,http://sugarbeats.otomegames.jp/pr/,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Voice features,$0.99-$3.49/month USD,EN
Google Play,"zeta — AI Chat, Live Stories",com.scatterlab.messenger,"Scatter Lab, Inc.",Entertainment,Teen,4.250988,115740,"1,000,000+",Free,https://play.google.com/store/apps/details?id=com.scatterlab.messenger&hl=en&gl=us,companion,True,https://zeta-ai.io,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Image generation,$1.99-$134.99/month USD,EN
Google Play,Saylo: Your AI Creative World,com.xverse.aistory,X Original,Entertainment,Mature 17+,4.427932,59104,"5,000,000+",Free,https://play.google.com/store/apps/details?id=com.xverse.aistory&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,"Voice features, Enhanced memory",$0.49-$99.99/month USD,EN
Google Play,BIMOBIMO,com.beemo.ai.flutter_beemo,BIMOBIMO,Entertainment,Everyone,4.7016573,50844,"1,000,000+",Free,https://play.google.com/store/apps/details?id=com.beemo.ai.flutter_beemo&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,Premium features,$0.99-$89.99/month USD,EN
Google Play,"DeepAI: AI Chat, Image & Video",org.deepai,"Deep AI, Inc",Productivity,Everyone,4.45,3279,"100,000+",Free,https://play.google.com/store/apps/details?id=org.deepai&hl=en&gl=us,general_purpose,True,https://deepai.org,True,"Email/Password, Google, Apple",False,,False,False,Voice features,$9.99-$89.99/month USD,EN
Google Play,MeChat - Interactive Stories,world.playme.mechat,PlayMe Studio,Simulation,Mature 17+,4.307016,187334,"10,000,000+",Free,https://play.google.com/store/apps/details?id=world.playme.mechat&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Voice features,$0.99-$199.99/month USD,EN
Google Play,Stipop: AI Chat·Virtual Dating,io.stipop.sticker_platform,Stipop,Entertainment,Mature 17+,3.61,4711,"100,000+",Free,https://play.google.com/store/apps/details?id=io.stipop.sticker_platform&hl=en&gl=us,companion,True,https://stipop.com,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,"Premium characters, Faster responses, Mature content, Enhanced memory",$0.99-$254.99/month USD,EN
Google Play,AI Chatbot - Nova,com.scaleup.chatai,ScaleUp,Productivity,Everyone,3.7957563,2173432,"100,000,000+",Free,https://play.google.com/store/apps/details?id=com.scaleup.chatai&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,"Voice features, Enhanced memory",$0.99-$199.99/month USD,EN
Google Play,Fantasia: Character AI Chat,com.fantasia.ai,MINDZEN AI,Entertainment,Mature 17+,4.3428864,41159,"1,000,000+",Free,https://play.google.com/store/apps/details?id=com.fantasia.ai&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Enhanced memory,$1.99-$99.99/month USD,EN
Google Play,AI Dungeon: RPG & Story Maker,com.aidungeon,Latitude Inc.,Adventure,Teen,4.034631,105306,"1,000,000+",Free,https://play.google.com/store/apps/details?id=com.aidungeon&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,"Ad-free experience, Voice features, Image generation, Enhanced memory",$0.99-$269.99/month USD,EN
Google Play,Tipsy Chat: Live Your Story,com.tipsyturbo.app,krachdev,Entertainment,Mature 17+,4.5247526,9070,"1,000,000+",Free,https://play.google.com/store/apps/details?id=com.tipsyturbo.app&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$1.49-$649.99/month USD,EN
Google Play,Meta AI - Assistant & Glasses,com.facebook.stella,"Meta Platforms, Inc.",Productivity,Everyone,4.549112,1268664,"50,000,000+",Free,https://play.google.com/store/apps/details?id=com.facebook.stella&hl=en&gl=us,general_purpose,False,,True,"Email/Password, Google, Apple",False,,False,False,Voice features,$0.99-$199.99/month USD,EN
Google Play,Second Me-My AI Identity,com.mindverse.mebot,Mindverse,Productivity,Everyone,4,739,"50,000+",Free,https://play.google.com/store/apps/details?id=com.mindverse.mebot&hl=en&gl=us,companion,True,https://me.bot,True,"Email/Password, Google, Apple",False,,False,False,Voice features,$9.99-$99.99/month USD,EN
Google Play,Funny _Happy Chat,com.funnyai.chatplay,"KY Technology Co., Ltd.",Entertainment,Teen,4.696734,20042,"500,000+",Free,https://play.google.com/store/apps/details?id=com.funnyai.chatplay&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$1.99-$49.99/month USD,EN
Google Play,Spark AI: Chat & Companion,ai.your.assistant.chats,ASTARTO GROUP LTD,Communication,Everyone,3.826087,9777,"500,000+",Free,https://play.google.com/store/apps/details?id=ai.your.assistant.chats&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,Voice features,$1.99-$139.99/month USD,EN
Google Play,ira | the most human AI,ai.rumik.ira.twa,rumik.ai,Communication,Everyone,3.39,12112,"1,000,000+",Free,https://play.google.com/store/apps/details?id=ai.rumik.ira.twa&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,Voice features,$0.49/month USD,EN
Google Play,HakkoAI,ai.hakko.HakkoAI,HAKKO AI,Entertainment,Teen,2.86,1179,"1,000,000+",Free,https://play.google.com/store/apps/details?id=ai.hakko.HakkoAI&hl=en&gl=us,companion,True,http://hakko.ai,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,"Voice features, Enhanced memory",$0.99-$199.99/month USD,EN
Google Play,Chat Me : Talk to Her AI,com.biko.talkme.toyou,Services app,Entertainment,Mature 17+,4.633188,8580,"100,000+",Free,https://play.google.com/store/apps/details?id=com.biko.talkme.toyou&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Enhanced memory,$3.49-$109.99/month USD,EN
Google Play,m.ai: Next level AI Roleplay,com.mefriend.app,mefriend,Entertainment,Mature 17+,3.2105262,71,"10,000+",Free,https://play.google.com/store/apps/details?id=com.mefriend.app&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Enhanced memory,$1.99-$299.99/month USD,EN
Google Play,LunaPal - Anime AI Roleplayer,com.makefriendswithluna.aichat,Quicker Game Team,Entertainment,Mature 17+,3.72,545,"100,000+",Free,https://play.google.com/store/apps/details?id=com.makefriendswithluna.aichat&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$1.99-$49.99/month USD,EN
Google Play,ChatBox: AI Chat Bot Assistant,chatgpt.ai.chatbot.open.chat.gpt.bot.writer.assistant,FLORATE LIMITED,Productivity,Everyone,4.438084,95996,"5,000,000+",Free,https://play.google.com/store/apps/details?id=chatgpt.ai.chatbot.open.chat.gpt.bot.writer.assistant&hl=en&gl=us,mixed,False,,True,"Email/Password, Google, Apple",False,,False,False,"Voice features, Image generation, Mature content",$4.99-$99.99/month USD,EN
Google Play,PocketPal AI,com.pocketpalai,LLM Ventures,Productivity,Everyone,3.58,2189,"1,000,000+",Free,https://play.google.com/store/apps/details?id=com.pocketpalai&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,True,,,EN
Google Play,Dreamily,ai.dreamily.app,Colorfulclouds,Tools,Everyone,2.19,2717,"100,000+",Free,https://play.google.com/store/apps/details?id=ai.dreamily.app&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,True,,,EN
Google Play,Animal Boyfriend,jp.ne.ambition.googleplay_gijin_glb,"Ambition co., ltd.",Simulation,Everyone,3.6484017,11418,"500,000+",Free,https://play.google.com/store/apps/details?id=jp.ne.ambition.googleplay_gijin_glb&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,Premium features,$0.99-$69.49/month USD,EN
Google Play,Call Boy Friend,talking.toy.funny.callboy,Funny Talking,Entertainment,Everyone,3.7,100,"50,000+",Free,https://play.google.com/store/apps/details?id=talking.toy.funny.callboy&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,Voice features,$3.99-$39.99/month USD,EN
Google Play,Melon AI：AI Roleplay Chat,com.melonai.rolechat,WhatsDeleted Team,Entertainment,Mature 17+,4.43,1333,"100,000+",Free,https://play.google.com/store/apps/details?id=com.melonai.rolechat&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$1.99-$49.99/month USD,EN
Google Play,AI Chatbot: Pixi,ai.forty4pixels.chat,44pixels,Productivity,Everyone,4.397059,8808,"100,000+",Free,https://play.google.com/store/apps/details?id=ai.forty4pixels.chat&hl=en&gl=us,general_purpose,False,,True,"Email/Password, Google, Apple",False,,False,False,"Voice features, Image generation",$1.99-$69.99/month USD,EN
